integration_radius_cm,enclosed_count,enclosed_fraction,target_containment_fraction
0.5311067936738699,6621,0.24103534893880374,0.241
0.5325423416716458,6648,0.24201827514652882,0.242
0.5339874882395457,6675,0.24300120135425388,0.243
0.5355352757254055,6703,0.24402053223633915,0.244
0.5373839982211062,6730,0.2450034584440642,0.245
0.5388389757996352,6758,0.2460227893261495,0.246
0.5401261494587802,6785,0.24700571553387454,0.247
0.5415151260917768,6813,0.24802504641595982,0.248
0.542042099609352,6840,0.24900797262368488,0.249
0.5435242151896641,6868,0.2500273035057701,0.25
0.5449880309112339,6895,0.25101022971349524,0.251
0.5463822756532453,6923,0.25202956059558046,0.252
0.5474707520403412,6950,0.25301248680330557,0.253
0.5490755414745289,6978,0.2540318176853908,0.254
0.5505107530159343,7005,0.2550147438931159,0.255
0.5515785698700136,7033,0.2560340747752011,0.256
0.5528791110300777,7060,0.2570170009829262,0.257
0.5542089053035106,7088,0.25803633186501146,0.258
0.5562587037176216,7115,0.2590192580727365,0.259
0.5571645018530169,7142,0.2600021842804616,0.26
0.5584256152638154,7170,0.26102151516254685,0.261
0.5593418195785584,7197,0.26200444137027196,0.262
0.560756353608764,7225,0.2630237722523572,0.263
0.5626456010808487,7252,0.2640066984600823,0.264
0.5644213108258268,7280,0.2650260293421675,0.265
0.5656522101057457,7307,0.2660089555498926,0.266
0.5672161793699356,7335,0.26702828643197785,0.267
0.5683405587090068,7362,0.26801121263970296,0.268
0.5697253678483344,7390,0.2690305435217882,0.269
0.5710022436489831,7417,0.2700134697295133,0.27
0.5724034504958976,7445,0.2710328006115985,0.271
0.573732836741713,7472,0.2720157268193236,0.272
0.575423253230842,7500,0.27303505770140885,0.273
0.5766267195944228,7527,0.27401798390913396,0.274
0.5772159286689708,7554,0.275000910116859,0.275
0.5785777088219146,7582,0.2760202409989443,0.276
0.5799034372328138,7609,0.27700316720666934,0.277
0.5808525144614493,7637,0.2780224980887546,0.278
0.5821068970259188,7664,0.2790054242964797,0.279
0.5838776929539935,7692,0.28002475517856495,0.28
0.5860378721960497,7719,0.28100768138629,0.281
0.5870755620313437,7747,0.28202701226837523,0.282
0.5883067249118765,7774,0.28300993847610034,0.283
0.5894582678565066,7802,0.28402926935818557,0.284
0.5913430700731456,7829,0.2850121955659107,0.285
0.5926672485537561,7857,0.2860315264479959,0.286
0.5943366280801643,7884,0.287014452655721,0.287
0.5957054118188624,7912,0.28803378353780623,0.288
0.5974314710332115,7939,0.28901670974553134,0.289
0.5991370467722024,7967,0.29003604062761656,0.29
0.6009158974500352,7994,0.2910189668353417,0.291
0.6020228927244673,8021,0.29200189304306673,0.292
0.603057047032147,8049,0.293021223925152,0.293
0.6042889340405074,8076,0.29400415013287706,0.294
0.6052631246968271,8104,0.29502348101496234,0.295
0.6064575463671827,8131,0.2960064072226874,0.296
0.6079680786805852,8159,0.2970257381047727,0.297
0.6095434226979377,8186,0.29800866431249773,0.298
0.6111237603896263,8214,0.299027995194583,0.299
0.6124258175728227,8241,0.30001092140230806,0.3
0.6138563981654922,8269,0.30103025228439334,0.301
0.6147731726107398,8296,0.3020131784921184,0.302
0.6160007751089549,8324,0.3030325093742037,0.303
0.6171800215506293,8351,0.30401543558192873,0.304
0.6187459785854675,8379,0.305034766464014,0.305
0.6198944825500343,8406,0.30601769267173906,0.306
0.6216655500585783,8433,0.3070006188794641,0.307
0.6229819396447076,8461,0.3080199497615494,0.308
0.6239676122894872,8488,0.30900287596927445,0.309
0.625248421415124,8516,0.3100222068513597,0.31
0.6272298806508024,8543,0.3110051330590848,0.311
0.6289007018942024,8571,0.31202446394117006,0.312
0.6302180880439395,8598,0.3130073901488951,0.313
0.6313645644626613,8626,0.3140267210309804,0.314
0.6331773747097212,8653,0.31500964723870545,0.315
0.6345234480078346,8681,0.3160289781207907,0.316
0.63569331912517,8708,0.3170119043285158,0.317
0.637056831179867,8736,0.31803123521060106,0.318
0.6384706107304375,8763,0.3190141614183261,0.319
0.640132869503714,8791,0.3200334923004114,0.32
0.6418895600213236,8818,0.32101641850813645,0.321
0.6431402594160133,8846,0.3220357493902217,0.322
0.6443081498923683,8873,0.3230186755979468,0.323
0.6458608873469122,8900,0.32400160180567183,0.324
0.6472726127334314,8928,0.3250209326877571,0.325
0.6483429849043355,8955,0.32600385889548217,0.326
0.6496175575885156,8983,0.32702318977756745,0.327
0.6509609903652299,9010,0.3280061159852925,0.328
0.6520088497469544,9038,0.3290254468673778,0.329
0.6531426056209535,9065,0.33000837307510283,0.33
0.6545946766034882,9093,0.3310277039571881,0.331
0.656168682025988,9120,0.33201063016491317,0.332
0.6575584202449104,9148,0.33302996104699845,0.333
0.6587103897890464,9175,0.3340128872547235,0.334
0.6598012758224545,9203,0.3350322181368088,0.335
0.6610599873439575,9230,0.33601514434453383,0.336
0.6626362506175834,9258,0.3370344752266191,0.337
0.6637812685034082,9285,0.33801740143434417,0.338
